2016-10-03,15
2016-10-04,20
2016-10-05,13
2016-10-06,11
2016-10-07,36
2016-10-08,26
2016-10-11,19
2016-10-12,26
2016-10-13,27
2016-10-14,22
2016-10-15,14
2016-10-17,20
2016-10-18,18
2016-10-19,29
2016-10-20,26
2016-10-21,37
2016-10-22,41
2016-10-24,18
2016-10-25,16
2016-10-26,15
2016-10-27,21
2016-10-28,25
2016-10-29,34
2016-10-31,24
2016-11-01,18
2016-11-02,16
2016-11-03,12
2016-11-04,18
2016-11-05,20
2016-11-06,3
2016-11-07,7
2016-11-08,24
2016-11-09,27
2016-11-10,7
2016-11-11,33
2016-11-12,34
2016-11-14,2
2016-11-15,24
2016-11-16,8
2016-11-17,14
2016-11-18,46
2016-11-19,38
2016-11-21,10
2016-11-22,35
2016-11-23,8
2016-11-24,8
2016-11-25,26
2016-11-26,32
2016-11-28,12
2016-11-29,19
2016-11-30,15
2016-12-01,22
2016-12-02,28
2016-12-03,36
2016-12-04,8
2016-12-05,16
2016-12-06,5
2016-12-07,26
2016-12-08,19
2016-12-09,40
2016-12-10,11
2016-12-12,12
2016-12-13,31
2016-12-14,22
2016-12-15,11
2016-12-16,46
2016-12-17,31
2016-12-19,7
2016-12-20,23
2016-12-21,27
2016-12-22,32
2016-12-23,4
2016-12-24,11
2016-12-26,15
2016-12-27,16
2016-12-28,26
2016-12-29,54
2017-01-05,11
2017-01-06,21
2017-01-07,16
2017-01-10,16
2017-01-11,12
2017-01-12,10
2017-01-13,25
2017-01-14,28
2017-01-16,5
2017-01-17,21
2017-01-18,24
2017-01-19,17
2017-01-20,24
2017-01-21,38
2017-01-22,2
2017-01-23,11
2017-01-24,8
2017-01-25,25
2017-01-26,15
2017-01-27,37
2017-01-28,23
2017-01-29,1
2017-01-30,4
2017-01-31,12
2017-02-01,10
2017-02-02,19
2017-02-03,54
2017-02-04,30
2017-02-05,3
2017-02-06,11
2017-02-07,8
2017-02-08,22
2017-02-09,23
2017-02-10,25
2017-02-11,23
2017-02-13,20
2017-02-14,17
2017-02-15,15
2017-02-16,16
2017-02-17,39
2017-02-18,22
2017-02-19,3
2017-02-20,7
2017-02-21,14
2017-02-22,25
2017-02-23,11
2017-02-24,40
2017-02-25,27
2017-02-27,8
2017-02-28,11
2017-03-01,18
2017-03-02,8
2017-03-03,19
2017-03-04,42
2017-03-06,17
2017-03-07,5
2017-03-08,17
2017-03-09,10
2017-03-10,41
2017-03-11,26
2017-03-12,11
2017-03-13,7
2017-03-14,7
2017-03-15,21
2017-03-16,12
2017-03-17,35
2017-03-18,7
2017-03-19,1
2017-03-21,9
2017-03-22,27
2017-03-23,16
2017-03-24,27
2017-03-25,20
2017-03-27,6
2017-03-28,18
2017-03-29,20
2017-03-30,20
2017-03-31,31
2017-04-01,32
2017-04-02,4
2017-04-03,4
2017-04-04,32
2017-04-05,19
2017-04-06,12
2017-04-07,46
2017-04-08,25
2017-04-10,3
2017-04-11,9
2017-04-12,7
2017-04-13,17
2017-04-14,27
2017-04-15,16
2017-04-16,1
2017-04-17,10
2017-04-18,11
2017-04-19,11
2017-04-20,14
2017-04-21,40
2017-04-22,23
2016-01-05,12
2016-01-06,28
2016-01-07,6
2016-01-08,8
2016-01-09,13
2016-01-10,14
2016-01-11,2
2016-01-13,21
2016-01-14,8
2016-01-15,21
2016-01-16,17
2016-01-17,1
2016-01-19,15
2016-01-20,11
2016-01-21,25
2016-01-22,45
2016-01-23,16
2016-01-24,4
2016-01-26,3
2016-01-27,10
2016-01-28,11
2016-01-29,50
2016-01-30,12
2016-02-02,6
2016-02-03,10
2016-02-04,3
2016-02-05,13
2016-02-06,5
2016-02-07,2
2016-02-09,6
2016-02-10,21
2016-02-11,6
2016-02-12,15
2016-02-13,3
2016-02-14,19
2016-02-16,8
2016-02-17,8
2016-02-18,22
2016-02-19,27
2016-02-20,22
2016-02-21,3
2016-02-23,18
2016-02-24,8
2016-02-25,10
2016-02-26,33
2016-02-27,16
2016-03-02,21
2016-03-03,1
2016-03-04,32
2016-03-05,27
2016-03-06,2
2016-03-08,22
2016-03-09,14
2016-03-10,9
2016-03-11,9
2016-03-12,19
2016-03-13,3
2016-03-16,1
2016-03-17,8
2016-03-18,20
2016-03-19,9
2016-03-20,22
2016-03-22,2
2016-03-23,14
2016-03-24,1
2016-03-25,1
2016-03-26,5
2016-03-27,1
2016-03-30,13
2016-03-31,3
2016-04-01,29
2016-04-02,6
2016-04-05,5
2016-04-06,16
2016-04-08,17
2016-04-09,17
2016-04-10,5
2016-04-12,16
2016-04-13,3
2016-04-14,9
2016-04-15,26
2016-04-16,1
2016-04-17,6
2016-04-19,12
2016-04-21,5
2016-04-23,6
2016-04-26,6
2016-04-27,5
2016-04-28,20
2016-04-29,21
2016-04-30,33
2016-05-01,1
2016-05-03,18
2016-05-04,15
2016-05-05,1
2016-05-06,24
2016-05-07,1
2016-05-08,4
2016-05-10,6
2016-05-11,4
2016-05-12,8
2016-05-14,4
2016-05-15,4
2016-05-17,6
2016-05-18,11
2016-05-19,3
2016-05-20,21
2016-05-21,1
2016-05-22,6
2016-05-24,2
2016-05-26,7
2016-05-27,7
2016-05-28,1
2016-05-31,2
2016-06-01,4
2016-06-02,2
2016-06-03,9
2016-06-04,3
2016-06-05,1
2016-06-09,2
2016-06-10,12
2016-06-11,3
2016-06-12,5
2016-06-14,3
2016-06-15,9
2016-06-17,14
2016-06-18,5
2016-06-19,1
2016-06-21,1
2016-06-22,2
2016-06-24,2
2016-06-25,8
2016-06-26,1
2016-06-28,2
2016-06-29,7
2016-06-30,1
2016-07-01,13
2016-07-02,13
2016-07-03,4
2016-07-05,7
2016-07-06,4
2016-07-07,5
2016-07-08,5
2016-07-09,5
2016-07-10,2
2016-07-12,5
2016-07-13,6
2016-07-15,6
2016-07-16,1
2016-07-17,3
2016-07-19,4
2016-07-20,4
2016-07-21,5
2016-07-22,2
2016-07-23,3
2016-07-24,3
2016-07-26,3
2016-07-27,1
2016-07-29,9
2016-07-30,4
2016-07-31,1
2016-08-03,2
2016-08-04,2
2016-08-05,1
2016-08-06,5
2016-08-07,1
2016-08-10,5
2016-08-12,7
2016-08-13,8
2016-08-17,3
2016-08-18,1
2016-08-19,7
2016-08-20,7
2016-08-21,3
2016-08-23,1
2016-08-24,4
2016-08-25,1
2016-08-26,10
2016-08-27,5
2016-08-30,1
2016-09-01,10
2016-09-02,14
2016-09-03,2
2016-09-04,1
2016-09-07,4
2016-09-09,1
2016-09-10,9
2016-09-13,5
2016-09-14,1
2016-09-15,2
2016-09-16,4
2016-09-17,8
2016-09-18,2
2016-09-20,1
2016-09-22,1
2016-09-23,9
2016-09-29,5
2016-09-30,12
2016-10-01,3
2016-10-02,2
2016-10-04,4
2016-10-06,4
2016-10-07,8
2016-10-08,1
2016-10-09,1
2016-10-11,6
2016-10-12,6
2016-10-15,2
2016-10-16,2
2016-10-18,1
2016-10-19,3
2016-10-21,2
2016-10-22,7
2016-10-23,5
2016-10-25,3
2016-10-26,1
2016-10-27,6
2016-10-28,4
2016-10-29,1
2016-10-30,2
2016-11-01,2
2016-11-02,9
2016-11-04,10
2016-11-05,1
2016-11-08,5
2016-11-10,6
2016-11-11,3
2016-11-12,2
2016-11-15,4
2016-11-16,4
2016-11-18,8
2016-11-19,1
2016-11-20,4
2016-11-22,9
2016-11-25,5
2016-11-27,2
2016-11-29,1
2016-12-01,8
2016-12-02,9
2016-12-03,5
2016-12-04,1
2016-12-06,1
2016-12-07,7
2016-12-08,4
2016-12-09,13
2016-12-10,4
2016-12-12,2
2016-12-13,2
2016-12-15,6
2016-12-16,8
2016-12-17,6
2016-12-18,1
2016-12-19,1
2016-12-20,13
2016-12-21,1
2016-12-22,6
2016-12-23,2
2016-12-24,2
2016-12-28,1
2016-12-29,1
2017-01-05,4
2017-01-06,2
2017-01-08,1
2017-01-10,2
2017-01-11,1
2017-01-12,3
2017-01-14,1
2017-01-15,1
2017-01-20,3
2017-01-21,1
2017-01-25,1
2017-01-28,2
2017-02-01,6
2017-02-03,5
2017-02-04,4
2017-02-05,8
2017-02-07,3
2017-02-09,1
2017-02-10,3
2017-02-11,2
2017-02-12,2
2017-02-14,1
2017-02-15,3
2017-02-18,1
2017-02-19,2
2017-02-23,1
2017-02-25,1
2017-02-28,3
2017-03-01,9
2017-03-03,5
2017-03-04,2
2017-03-05,2
2017-03-07,2
2017-03-09,2
2017-03-10,11
2017-03-11,7
2017-03-15,1
2017-03-16,3
2017-03-19,5
2017-03-21,1
2017-03-22,3
2017-03-23,2
2017-03-24,2
2017-03-25,4
2017-03-26,6
2017-03-28,3
2017-03-29,2
2017-03-30,1
2017-04-01,10
2017-04-05,4
2017-04-06,1
2017-04-07,7
2017-04-08,8
2017-04-12,1
2017-04-13,5
2017-04-14,11
2017-04-16,1
2017-04-20,6
2017-04-21,2
2017-04-22,10
2016-07-01,28
2016-07-02,47
2016-07-03,32
2016-07-04,16
2016-07-05,27
2016-07-06,29
2016-07-07,25
2016-07-08,13
2016-07-09,41
2016-07-10,66
2016-07-11,17
2016-07-12,31
2016-07-13,36
2016-07-14,17
2016-07-15,16
2016-07-16,32
2016-07-17,47
2016-07-18,29
2016-07-19,26
2016-07-20,16
2016-07-21,41
2016-07-22,18
2016-07-23,39
2016-07-24,38
2016-07-25,27
2016-07-26,25
2016-07-27,22
2016-07-28,19
2016-07-29,32
2016-07-30,42
2016-07-31,31
2016-08-01,17
2016-08-02,24
2016-08-03,16
2016-08-04,11
2016-08-05,26
2016-08-06,33
2016-08-07,45
2016-08-08,40
2016-08-09,25
2016-08-10,37
2016-08-11,45
2016-08-12,37
2016-08-13,35
2016-08-14,33
2016-08-15,38
2016-08-16,28
2016-08-17,27
2016-08-18,25
2016-08-19,41
2016-08-20,45
2016-08-21,51
2016-08-22,20
2016-08-23,28
2016-08-24,34
2016-08-25,33
2016-08-26,27
2016-08-27,56
2016-08-28,47
2016-08-29,43
2016-08-30,21
2016-08-31,33
2016-09-01,19
2016-09-02,34
2016-09-03,34
2016-09-04,53
2016-09-05,34
2016-09-06,39
2016-09-07,39
2016-09-08,27
2016-09-09,37
2016-09-10,38
2016-09-11,44
2016-09-12,39
2016-09-13,40
2016-09-14,24
2016-09-15,22
2016-09-16,32
2016-09-17,34
2016-09-18,44
2016-09-19,28
2016-09-20,17
2016-09-21,26
2016-09-22,39
2016-09-23,24
2016-09-24,37
2016-09-25,37
2016-09-26,19
2016-09-27,17
2016-09-28,30
2016-09-29,28
2016-09-30,28
2016-10-01,32
2016-10-02,47
2016-10-03,28
2016-10-04,37
2016-10-05,21
2016-10-06,15
2016-10-07,32
2016-10-08,29
2016-10-09,52
2016-10-10,47
2016-10-11,25
2016-10-12,27
2016-10-13,28
2016-10-14,30
2016-10-15,36
2016-10-16,43
2016-10-17,29
2016-10-18,20
2016-10-19,24
2016-10-20,16
2016-10-21,25
2016-10-22,28
2016-10-23,37
2016-10-24,24
2016-10-25,24
2016-10-26,29
2016-10-27,21
2016-10-28,19
2016-10-29,34
2016-10-30,44
2016-10-31,22
2016-11-01,23
2016-11-02,20
2016-11-03,32
2016-11-04,25
2016-11-05,21
2016-11-06,44
2016-11-07,23
2016-11-08,18
2016-11-09,11
2016-11-10,23
2016-11-11,23
2016-11-12,36
2016-11-13,34
2016-11-14,11
2016-11-15,26
2016-11-16,16
2016-11-17,26
2016-11-18,21
2016-11-19,24
2016-11-20,36
2016-11-21,24
2016-11-22,28
2016-11-23,40
2016-11-24,19
2016-11-25,20
2016-11-26,36
2016-11-27,35
2016-11-28,26
2016-11-29,27
2016-11-30,27
2016-12-01,21
2016-12-02,28
2016-12-03,30
2016-12-04,38
2016-12-05,29
2016-12-06,17
2016-12-07,14
2016-12-08,16
2016-12-09,16
2016-12-10,57
2016-12-11,36
2016-12-12,25
2016-12-13,23
2016-12-14,18
2016-12-15,14
2016-12-16,24
2016-12-17,36
2016-12-18,36
2016-12-19,26
2016-12-20,18
2016-12-21,19
2016-12-22,21
2016-12-23,35
2016-12-24,20
2016-12-25,36
2016-12-26,20
2016-12-27,13
2016-12-28,23
2016-12-29,53
2016-12-30,46
2016-12-31,25
2017-01-01,24
2017-01-02,24
2017-01-03,45
2017-01-04,38
2017-01-05,15
2017-01-06,28
2017-01-07,36
2017-01-08,27
2017-01-09,38
2017-01-10,18
2017-01-11,13
2017-01-12,28
2017-01-13,32
2017-01-14,29
2017-01-15,40
2017-01-16,31
2017-01-17,17
2017-01-18,11
2017-01-19,31
2017-01-20,15
2017-01-21,39
2017-01-22,46
2017-01-23,18
2017-01-24,8
2017-01-25,18
2017-01-26,10
2017-01-27,23
2017-01-28,43
2017-01-29,30
2017-01-30,2
2017-02-03,15
2017-02-04,31
2017-02-05,35
2017-02-06,21
2017-02-07,9
2017-02-08,18
2017-02-09,25
2017-02-10,20
2017-02-11,38
2017-02-12,37
2017-02-13,23
2017-02-14,22
2017-02-15,26
2017-02-16,14
2017-02-17,12
2017-02-18,41
2017-02-19,33
2017-02-20,18
2017-02-21,19
2017-02-22,17
2017-02-23,11
2017-02-24,24
2017-02-25,38
2017-02-26,43
2017-02-27,14
2017-02-28,19
2017-03-01,17
2017-03-02,15
2017-03-03,19
2017-03-04,20
2017-03-05,32
2017-03-06,16
2017-03-07,26
2017-03-08,16
2017-03-09,19
2017-03-10,26
2017-03-11,21
2017-03-12,42
2017-03-13,17
2017-03-14,26
2017-03-15,16
2017-03-16,18
2017-03-17,15
2017-03-18,26
2017-03-19,37
2017-03-20,36
2017-03-21,12
2017-03-22,29
2017-03-23,23
2017-03-24,15
2017-03-25,19
2017-03-26,22
2017-03-27,20
2017-03-28,16
2017-03-29,20
2017-03-30,27
2017-03-31,10
2017-04-01,36
2017-04-02,28
2017-04-03,20
2017-04-04,26
2017-04-05,17
2017-04-06,15
2017-04-07,13
2017-04-08,23
2017-04-09,29
2017-04-10,11
2017-04-11,15
2017-04-12,19
2017-04-13,12
2017-04-14,23
2017-04-15,36
2017-04-16,33
2017-04-17,16
2017-04-18,14
2017-04-19,15
2017-04-20,12
2017-04-21,14
2017-04-22,36
2016-02-25,2
2016-02-26,13
2016-02-27,6
2016-02-28,30
2016-02-29,11
2016-03-01,17
2016-03-02,7
2016-03-03,14
2016-03-04,10
2016-03-05,17
2016-03-06,25
2016-03-07,10
2016-03-08,11
2016-03-09,13
2016-03-10,11
2016-03-11,22
2016-03-12,16
2016-03-13,14
2016-03-14,11
2016-03-15,9
2016-03-16,19
2016-03-17,12
2016-03-18,8
2016-03-19,19
2016-03-20,8
2016-03-21,20
2016-03-22,17
2016-03-23,14
2016-03-24,15
2016-03-25,11
2016-03-26,14
2016-03-27,20
2016-03-28,4
2016-03-29,14
2016-03-30,12
2016-03-31,9
2016-04-01,17
2016-04-02,10
2016-04-03,1
2016-04-04,4
2016-04-05,6
2016-04-06,11
2016-04-07,43
2016-04-08,7
2016-04-09,21
2016-04-10,30
2016-04-12,6
2016-04-13,4
2016-04-14,4
2016-04-15,16
2016-04-16,25
2016-04-17,12
2016-04-18,9
2016-04-19,4
2016-04-20,5
2016-04-21,9
2016-04-22,15
2016-04-23,15
2016-04-24,19
2016-04-25,9
2016-04-26,14
2016-04-27,5
2016-04-28,4
2016-04-29,21
2016-04-30,6
2016-05-01,3
2016-05-02,14
2016-05-03,10
2016-05-04,21
2016-05-05,17
2016-05-06,10
2016-05-07,11
2016-05-08,25
2016-05-09,5
2016-05-10,5
2016-05-11,14
2016-05-12,11
2016-05-13,12
2016-05-14,7
2016-05-15,9
2016-05-16,8
2016-05-17,7
2016-05-18,15
2016-05-19,4
2016-05-20,10
2016-05-21,13
2016-05-22,13
2016-05-23,5
2016-05-24,4
2016-05-25,9
2016-05-26,9
2016-05-27,8
2016-05-28,9
2016-05-29,11
2016-05-30,10
2016-05-31,4
2016-06-01,11
2016-06-02,6
2016-06-03,13
2016-06-04,8
2016-06-05,5
2016-06-06,9
2016-06-07,13
2016-06-08,11
2016-06-09,7
2016-06-10,5
2016-06-11,11
2016-06-12,6
2016-06-13,6
2016-06-14,6
2016-06-15,5
2016-06-16,12
2016-06-17,7
2016-06-18,7
2016-06-19,12
2016-06-20,10
2016-06-21,10
2016-06-22,7
2016-06-23,8
2016-06-24,8
2016-06-25,4
2016-06-26,13
2016-06-27,6
2016-06-28,10
2016-06-29,7
2016-06-30,13
2016-07-01,12
2016-07-02,14
2016-07-03,17
2016-07-04,7
2016-07-05,12
2016-07-06,10
2016-07-07,6
2016-07-08,8
2016-07-09,16
2016-07-10,7
2016-07-11,9
2016-07-12,8
2016-07-13,10
2016-07-14,9
2016-07-15,14
2016-07-16,16
2016-07-17,17
2016-07-18,10
2016-07-19,4
2016-07-20,13
2016-07-21,9
2016-07-22,3
2016-07-23,9
2016-07-24,7
2016-07-25,4
2016-07-26,9
2016-07-27,15
2016-07-28,14
2016-07-29,4
2016-07-30,7
2016-07-31,7
2016-08-01,9
2016-08-02,9
2016-08-03,5
2016-08-04,9
2016-08-05,7
2016-08-06,11
2016-08-07,13
2016-08-08,5
2016-08-09,5
2016-08-10,10
2016-08-11,10
2016-08-12,9
2016-08-13,11
2016-08-14,13
2016-08-15,14
2016-08-16,8
2016-08-17,5
2016-08-18,8
2016-08-19,5
2016-08-20,11
2016-08-21,10
2016-08-22,8
2016-08-23,6
2016-08-24,5
2016-08-26,11
2016-08-27,17
2016-08-28,10
2016-08-29,8
2016-08-30,10
2016-08-31,8
2016-09-01,9
2016-09-02,15
2016-09-03,25
2016-09-04,11
2016-09-05,16
2016-09-06,12
2016-09-07,6
2016-09-08,8
2016-09-09,10
2016-09-10,20
2016-09-11,11
2016-09-12,5
2016-09-13,4
2016-09-14,8
2016-09-15,10
2016-09-16,7
2016-09-17,10
2016-09-18,11
2016-09-19,8
2016-09-20,6
2016-09-21,4
2016-09-22,8
2016-09-23,10
2016-09-24,20
2016-09-25,12
2016-09-26,10
2016-09-27,4
2016-09-28,6
2016-09-29,11
2016-09-30,11
2016-10-01,10
2016-10-02,16
2016-10-03,5
2016-10-04,5
2016-10-05,17
2016-10-06,7
2016-10-07,10
2016-10-08,12
2016-10-09,15
2016-10-10,21
2016-10-11,6
2016-10-12,9
2016-10-13,6
2016-10-14,10
2016-10-15,17
2016-10-16,15
2016-10-17,12
2016-10-18,11
2016-10-19,9
2016-10-20,15
2016-10-21,19
2016-10-22,14
2016-10-23,27
2016-10-25,4
2016-10-26,22
2016-10-27,10
2016-10-28,11
2016-10-29,4
2016-10-30,11
2016-10-31,10
2016-11-01,17
2016-11-02,22
2016-11-03,7
2016-11-04,16
2016-11-05,11
2016-11-06,10
2016-11-07,4
2016-11-08,9
2016-11-09,17
2016-11-10,5
2016-11-12,13
2016-11-13,17
2016-11-14,10
2016-11-15,10
2016-11-16,9
2016-11-17,12
2016-11-18,20
2016-11-19,21
2016-11-20,24
2016-11-21,12
2016-11-22,6
2016-11-23,18
2016-11-24,9
2016-11-25,8
2016-11-26,11
2016-11-27,15
2016-11-28,9
2016-11-29,10
2016-11-30,2
2016-12-01,9
2016-12-02,6
2016-12-03,14
2016-12-04,13
2016-12-05,13
2016-12-06,12
2016-12-07,11
2016-12-08,10
2016-12-09,6
2016-12-10,18
2016-12-11,7
2016-12-12,10
2016-12-13,7
2016-12-14,11
2016-12-15,12
2016-12-16,7
2016-12-17,19
2016-12-18,9
2016-12-19,4
2016-12-20,14
2016-12-21,8
2016-12-22,16
2016-12-23,10
2016-12-24,5
2016-12-25,7
2016-12-26,8
2016-12-27,5
2016-12-28,12
2016-12-29,9
2016-12-30,20
2016-12-31,9
2017-01-01,7
2017-01-02,11
2017-01-03,7
2017-01-04,8
2017-01-05,9
2017-01-06,10
2017-01-07,7
2017-01-08,5
2017-01-09,7
2017-01-10,5
2017-01-11,11
2017-01-12,5
2017-01-13,6
2017-01-14,6
2017-01-15,5
2017-01-16,13
2017-01-17,5
2017-01-18,6
2017-01-19,5
2017-01-20,8
2017-01-21,8
2017-01-22,16
2017-01-23,4
2017-01-24,7
2017-01-25,8
2017-01-26,8
2017-01-27,10
2017-01-28,14
2017-01-29,8
2017-01-30,2
2017-01-31,9
2017-02-01,5
2017-02-02,11
2017-02-03,5
2017-02-04,6
2017-02-05,12
2017-02-06,2
2017-02-07,4
2017-02-08,4
2017-02-09,12
2017-02-10,2
2017-02-11,12
2017-02-12,7
2017-02-13,5
2017-02-14,8
2017-02-15,7
2017-02-16,7
2017-02-17,8
2017-02-18,10
2017-02-19,9
2017-02-20,5
2017-02-21,3
2017-02-22,1
2017-02-23,6
2017-02-24,5
2017-02-25,3
2017-02-26,11
2017-02-27,5
2017-02-28,8
2017-03-01,3
2017-03-02,7
2017-03-03,6
2017-03-04,4
2017-03-05,13
2017-03-06,6
2017-03-07,8
2017-03-08,6
2017-03-09,7
2017-03-10,5
2017-03-11,7
2017-03-12,11
2017-03-13,6
2017-03-14,5
2017-03-15,6
2017-03-16,8
2017-03-17,12
2017-03-18,16
2017-03-19,15
2017-03-20,3
2017-03-21,2
2017-03-22,6
2017-03-23,11
2017-03-24,4
2017-03-25,6
2017-03-26,4
2017-03-27,4
2017-03-28,6
2017-03-29,4
2017-03-30,12
2017-03-31,6
2017-04-01,11
2017-04-02,2
2017-04-03,6
2017-04-04,9
2017-04-05,8
2017-04-06,2
2017-04-07,8
2017-04-08,8
2017-04-09,9
2017-04-10,9
2017-04-11,6
2017-04-12,8
2017-04-13,6
2017-04-14,3
2017-04-15,6
2017-04-16,6
2017-04-17,5
2017-04-19,3
2017-04-20,3
2017-04-21,5
2017-04-22,8
2016-07-01,16
2016-07-02,36
2016-07-03,30
2016-07-04,28
2016-07-05,19
2016-07-06,32
2016-07-07,26
2016-07-08,40
2016-07-09,47
2016-07-10,16
2016-07-11,8
2016-07-12,21
2016-07-13,30
2016-07-14,36
2016-07-15,16
2016-07-16,50
2016-07-17,44
2016-07-18,43
2016-07-19,33
2016-07-20,24
2016-07-21,28
2016-07-22,23
2016-07-23,32
2016-07-24,23
2016-07-25,28
2016-07-26,19
2016-07-27,10
2016-07-28,21
2016-07-29,40
2016-07-30,57
2016-07-31,21
2016-08-01,29
2016-08-02,40
2016-08-03,27
2016-08-04,29
2016-08-05,36
2016-08-06,24
2016-08-07,38
2016-08-08,21
2016-08-09,21
2016-08-10,26
2016-08-11,24
2016-08-12,24
2016-08-13,18
2016-08-14,16
2016-08-15,19
2016-08-16,26
2016-08-17,38
2016-08-18,23
2016-08-19,31
2016-08-20,17
2016-08-21,32
2016-08-22,20
2016-08-23,14
2016-08-24,32
2016-08-25,20
2016-08-26,42
2016-08-27,25
2016-08-28,14
2016-08-29,15
2016-08-30,31
2016-08-31,14
2016-09-01,28
2016-09-02,19
2016-09-03,17
2016-09-04,34
2016-09-05,16
2016-09-06,34
2016-09-07,25
2016-09-08,19
2016-09-09,27
2016-09-10,29
2016-09-11,24
2016-09-12,22
2016-09-13,19
2016-09-14,30
2016-09-15,21
2016-09-16,14
2016-09-17,47
2016-09-18,61
2016-09-19,18
2016-09-20,8
2016-09-21,15
2016-09-22,31
2016-09-23,23
2016-09-24,38
2016-09-25,46
2016-09-26,8
2016-09-27,27
2016-09-28,29
2016-09-29,22
2016-09-30,24
2016-10-01,28
2016-10-02,18
2016-10-03,25
2016-10-04,22
2016-10-05,11
2016-10-06,23
2016-10-07,29
2016-10-08,8
2016-10-09,29
2016-10-10,26
2016-10-11,10
2016-10-12,23
2016-10-13,29
2016-10-14,18
2016-10-15,27
2016-10-16,31
2016-10-17,15
2016-10-18,31
2016-10-19,17
2016-10-20,23
2016-10-21,14
2016-10-22,39
2016-10-23,24
2016-10-24,26
2016-10-25,26
2016-10-26,35
2016-10-27,27
2016-10-28,27
2016-10-29,15
2016-10-30,27
2016-10-31,32
2016-11-01,3
2016-11-02,28
2016-11-03,37
2016-11-04,15
2016-11-05,16
2016-11-06,23
2016-11-07,20
2016-11-08,14
2016-11-09,12
2016-11-10,27
