hpg_store_id,hpg_genre_name,hpg_area_name,latitude,longitude
hpg_71d8749961f7a6bc,Japanese style,Hyōgo-ken Himeji-shi Tsuchiyama,34.8299255519268,134.67307503026
hpg_c6355f651b0c7d0e,Japanese style,Hyōgo-ken Himeji-shi Tsuchiyama,34.8299255519268,134.67307503026
hpg_b7eeae4f7f3635af,Japanese style,Hyōgo-ken Himeji-shi Tsuchiyama,34.8299255519268,134.67307503026
hpg_dbdd4daed48b4b52,Japanese style,Hyōgo-ken Himeji-shi Tsuchiyama,34.8299255519268,134.67307503026
hpg_66182db52d8ec092,Japanese style,Hyōgo-ken Himeji-shi Tsuchiyama,34.8299255519268,134.67307503026
hpg_1df6187b5e46ca16,Japanese style,Hyōgo-ken Himeji-shi Tsuchiyama,34.8299255519268,134.67307503026
hpg_73a7af9b14f24870,Japanese style,Hyōgo-ken Himeji-shi Tsuchiyama,34.8299255519268,134.67307503026
hpg_a839d1baa9ba3266,Japanese style,Hyōgo-ken Himeji-shi Tsuchiyama,34.8299255519268,134.67307503026
hpg_69404182aa9be0d3,Japanese style,Hyōgo-ken Himeji-shi Tsuchiyama,34.8299255519268,134.67307503026
hpg_51cc74b3132f9745,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_b5d631527bdfdbdc,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_d33cccb80e92bbab,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_34263ca5a633c1e3,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_85c85ebabfe92846,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_8d3515bfbe075d85,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_e58d120128b10456,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_46df5857b277e1d5,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_d60f692afbf054e0,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_ec3ba0ea98a683f4,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_520daa540b1db4de,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_f0f3486719722500,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_d33c2a1bf4dfd15e,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_44c8c32f039ab368,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_a234a07eaa9318a4,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_12bccc4fc5f10cfd,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_2064c1bb8fd36f99,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_2b500fcd37208d65,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_399a3fb840f18f2d,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_02480b0c4f9e21ea,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_dd2f97d75ea6474e,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_c3ff80ce68da1099,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_56cb48016559a052,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_2e6d3c8611be5d72,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_914e628f18f74b5e,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_a899730476165be6,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_bca83bc4ce28b521,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_48ffdc03828dbdf7,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_dd6ffc62fe43d2ee,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_85ec8f3ec2523a9f,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_ca30be817ded05ab,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_e51e7a2f2bf9ce51,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_5d03fc3e09a19735,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_a76c171d2ea9fb97,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_6a505b67a56bcee4,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_928c5662171ee88a,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_dc17c2794d2a5ca3,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_442733e721c51c41,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_d9c7f510031c07a1,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_40e0f4365c50ed84,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_d5f233efee7a708e,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_6e480aacaf0fbaec,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_d174d291fe286b6f,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_a02f4c37f527435c,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_ecf1f3d2efc48a57,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_cef0c8508bd5ba59,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_74b9a65c4b395e0a,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_28fe85f238c2cd3c,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_988c7cf22290384e,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_dc83456521b8f3c9,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_240c94892fc9c2a9,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_b3ec21ba14d2a691,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_b9cc0c52116943be,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_d257dee18e57184f,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_0978cd805deb5760,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_243d50a8fecc8b48,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_2c7b646f67d94843,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_cac091abfcee2a85,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_27499a789c4a1e08,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_1c90270983d9844c,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_d69733805e6e336d,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_2812f4f5a4a073d9,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.763042710922
hpg_b7f05c204af42b91,Japanese style,Fukuoka-ken Fukuoka-shi Minamishō,33.576378885814,130.339313030944
hpg_654eb77aaf2a2d6f,Japanese style,Fukuoka-ken Fukuoka-shi Minamishō,33.576378885814,130.339313030944
hpg_4ede117034007f4b,Japanese style,Fukuoka-ken Fukuoka-shi Minamishō,33.576378885814,130.339313030944
hpg_0dbc0c2516cb45c2,Japanese style,Fukuoka-ken Fukuoka-shi Minamishō,33.576378885814,130.339313030944
hpg_dc7d517c7561879b,Japanese style,Fukuoka-ken Fukuoka-shi Minamishō,33.576378885814,130.339313030944
hpg_f802d9079d5b1af3,Japanese style,Fukuoka-ken Fukuoka-shi Minamishō,33.576378885814,130.339313030944
hpg_19ce8107011fd778,Japanese style,Fukuoka-ken Fukuoka-shi Minamishō,33.576378885814,130.339313030944
hpg_4c4113b881b1ed0b,Japanese style,Fukuoka-ken Fukuoka-shi Minamishō,33.576378885814,130.339313030944
hpg_af552d765dd08aaf,Japanese style,Fukuoka-ken Fukuoka-shi Minamishō,33.576378885814,130.339313030944
hpg_f65d62adaeb0a749,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_155c8ee9067e0418,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_2c8af4cf3c5c00fe,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_001f8de5120ce935,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_7d4676cc3a9821ea,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_958c94d0a4841323,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_06e7cbd08ce4d46a,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_cf186c25968c504c,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_55a477366c22b56d,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_a7d3d25bc23661db,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_f9887d7c01068f7d,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_834f757c0a24e74d,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_73bdbb33a0b117a7,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_5cde532dcc4456fc,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_334d4a13d624041c,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_dd0bbc88cfbbd593,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_dcc7c28a4a4c82dd,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_c7412556a4de5c09,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_1ff253775823a532,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_c1bd98f56fb6105a,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_3f3dd9e3df263a91,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_af08deda7c8ea351,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_3e1dc1f2699b2d3d,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_193c9fa118bdc45d,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_0a49d1b5b750862d,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_06e78a7f96ad28e5,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_6a95f8f63a6c16d7,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_b0aad72cc4f84e2d,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_a8207d3c8a3859dc,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_18fc4dafd136be7d,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_d7c61873566f9c5d,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_9bd4bc5abb6845c1,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_ca9b3d73fbf7b0aa,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_60f4ce54f7937237,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_0b9fa10f5047a36e,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_ce3adb4a0916da16,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_0db71b7dd0f38710,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_f6cfdb60870ec254,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_e87d00be48cd91c6,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_7b89a07216236cf7,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_141b4955de50f09d,Japanese style,Tōkyō-to Sumida-ku Tachibana,35.7049600607628,139.828642317999
hpg_d5017bfc1b5b20ba,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_96abece7f7b9c7d2,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_ce94d81d263f3232,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_5f098f7ab9667343,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_3a38d292203a8e80,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_21739a54efd0627b,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_74c866faf4252488,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_2f9cfb6b94dd52b3,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_c336b7bb4411462c,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_278d01150193ae6e,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_5f0840285e10b2f6,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_db0d375e7dc5b0a6,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_44ecd140d9855a05,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_f57603d1d0beec67,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_0cd0129a56af6039,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_35860ba4629f5e23,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_5452af6522494943,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_ed980c9a3440ddf8,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_8c633a5ed2fd9c76,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_2fedcaa7cd9b04b0,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_b8c39e61f5461e6e,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_0a403f780f9e1393,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_e19cb3eeb093cc5a,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_1341c16f8fbfadd2,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_26a68854c61bef71,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_03795a62e1c5f1c3,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_f0ecb9d44e370d36,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_b24d8e8bfa104549,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_2f5b829ec6c1229e,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_8edb0113eff29e32,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_f9af9577acb4a223,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_04e54d34ae2341b0,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_3058028a43c87358,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_70916c391c7d7ba7,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_73ccbc312ffd506f,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_7b1250395da41fae,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.461913549062
hpg_f6489b61bedd5319,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_3376f53ab097747d,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_b5d352e5caa5a8a7,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_e778fa94a613abaf,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_1190b57b0b17ccf0,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_9acc3406e3371004,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_959aeba4acf53a61,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_eaf2d308651f0001,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_10170da6141af84d,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_c68c4637b740b1ce,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_3981b1cdc948b0a7,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_e381fa3155eda0bd,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_04f83ca2320cc634,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_e563edd361b76b76,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_4181347169fa2004,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_1ec40b871d008d7c,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_8a9a79bf85dc4f57,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_9483ca336c54f32b,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_0d302fa8c929ff48,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_8f7019ff356cd56e,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_13655b6a5a6b95ca,Japanese style,Tōkyō-to Nerima-ku Hikawadai,35.7504730896129,139.668412382952
hpg_7c87ca13e9400712,Japanese style,Hyōgo-ken Kōbe-shi None,34.8446959955273,135.200009648607
hpg_bfd893490c96a3d1,Japanese style,Hyōgo-ken Kōbe-shi None,34.8446959955273,135.200009648607
hpg_56b8f80ebae4b3cd,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_52f787c7bea2840c,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_7561794b36649c3f,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_111422101a1ff0d6,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_51fab1683266cd55,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_a1f2f390f46d30a6,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_ae06cd06ee4f8e93,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_7cd5ecf9857fa87e,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_fd56db1cef8c65db,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_af0679dc30a2552b,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_e57f119fb78aba17,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_119da6d0c11debdc,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_d2749d827cbeed4c,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_926e0eba31da2cd5,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_2affaf590cbd13ce,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_5c302140037d7abf,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_9ad6c4b575e68b0b,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_5e5bda483cf91132,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_8eabb28459328af6,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_27d3d5e4a0ece5e3,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_1a19104a498a9bcd,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
hpg_d10bfa737d769fe4,Japanese style,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088
