2016-08-12,-15.0
2016-08-13,0.0
2016-08-19,22.0
2016-08-20,6.0
2016-08-22,-12.0
2016-08-23,10.0
2016-08-24,-11.0
2016-08-25,4.0
2016-08-26,8.0
2016-08-27,6.0
2016-08-29,-47.0
2016-08-30,19.0
2016-08-31,18.0
2016-09-01,-1.0
2016-09-02,-5.0
2016-09-03,21.0
2016-09-05,-11.0
2016-09-06,-2.0
2016-09-07,-7.0
2016-09-08,-16.0
2016-09-09,-2.0
2016-09-10,12.0
2016-09-12,13.0
2016-09-13,-3.0
2016-09-14,4.0
2016-09-15,-6.0
2016-09-16,16.0
2016-09-17,7.0
2016-09-20,9.0
2016-09-21,5.0
2016-09-22,1.0
2016-09-23,12.0
2016-09-24,3.0
2016-09-26,-16.0
2016-09-27,5.0
2016-09-28,7.0
2016-09-29,-26.0
2016-09-30,15.0
2016-10-01,2.0
2016-10-02,-40.0
2016-10-03,2.0
2016-10-04,-17.0
2016-10-05,-8.0
2016-10-06,-16.0
2016-10-07,4.0
2016-10-08,2.0
2016-10-11,-9.0
2016-10-12,1.0
2016-10-13,13.0
2016-10-14,-7.0
2016-10-15,-34.0
2016-10-17,14.0
2016-10-18,3.0
2016-10-19,9.0
2016-10-20,13.0
2016-10-21,26.0
2016-10-22,5.0
2016-10-24,-8.0
2016-10-25,-3.0
2016-10-26,-11.0
2016-10-27,-6.0
2016-10-28,3.0
2016-10-29,20.0
2016-10-31,4.0
2016-11-01,0.0
2016-11-02,-13.0
2016-11-03,-14.0
2016-11-04,-19.0
2016-11-05,-21.0
2016-11-06,-15.0
2016-11-07,-9.0
2016-11-08,9.0
2016-11-09,6.0
2016-11-10,-18.0
2016-11-11,-1.0
2016-11-12,10.0
2016-11-14,-16.0
2016-11-15,8.0
2016-11-16,-4.0
2016-11-17,-4.0
2016-11-18,26.0
2016-11-19,35.0
2016-11-21,3.0
2016-11-22,11.0
2016-11-23,-19.0
2016-11-24,1.0
2016-11-25,-7.0
2016-11-26,-2.0
2016-11-28,10.0
2016-11-29,-5.0
2016-11-30,7.0
2016-12-01,8.0
2016-12-02,-18.0
2016-12-03,-2.0
2016-12-04,-2.0
2016-12-05,-19.0
2016-12-06,-3.0
2016-12-07,18.0
2016-12-08,-7.0
2016-12-09,8.0
2016-12-10,-1.0
2016-12-12,-7.0
2016-12-13,16.0
2016-12-14,0.0
2016-12-15,-17.0
2016-12-16,10.0
2016-12-17,23.0
2016-12-19,-9.0
2016-12-20,18.0
2016-12-21,1.0
2016-12-22,13.0
2016-12-23,-36.0
2016-12-24,0.0
2016-12-26,3.0
2016-12-27,-15.0
2016-12-28,4.0
2016-12-29,43.0
2017-01-05,-35.0
2017-01-06,-10.0
2017-01-07,9.0
2017-01-10,-7.0
2017-01-11,-15.0
2017-01-12,-22.0
2017-01-13,21.0
2017-01-14,17.0
2017-01-16,-10.0
2017-01-17,5.0
2017-01-18,-2.0
2017-01-19,-37.0
2017-01-20,13.0
2017-01-21,17.0
2017-01-22,-14.0
2017-01-23,-5.0
2017-01-24,-4.0
2017-01-25,15.0
2017-01-26,-10.0
2017-01-27,9.0
2017-01-28,18.0
2017-01-29,-20.0
2017-01-30,-20.0
2017-01-31,-5.0
2017-02-01,-14.0
2017-02-02,-19.0
2017-02-03,52.0
2017-02-04,19.0
2017-02-05,-5.0
2017-02-06,-14.0
2017-02-07,-7.0
2017-02-08,-15.0
2017-02-09,0.0
2017-02-10,24.0
2017-02-11,19.0
2017-02-13,8.0
2017-02-14,7.0
2017-02-15,-4.0
2017-02-16,-38.0
2017-02-17,9.0
2017-02-18,19.0
2017-02-19,-8.0
2017-02-20,-1.0
2017-02-21,-8.0
2017-02-22,2.0
2017-02-23,-14.0
2017-02-24,17.0
2017-02-25,7.0
2017-02-27,-9.0
2017-02-28,-4.0
2017-03-01,2.0
2017-03-02,-31.0
2017-03-03,-3.0
2017-03-04,39.0
2017-03-06,10.0
2017-03-07,-9.0
2017-03-08,-8.0
2017-03-09,-1.0
2017-03-10,1.0
2017-03-11,-1.0
2017-03-12,3.0
2017-03-13,-4.0
2017-03-14,-11.0
2017-03-15,13.0
2017-03-16,-7.0
2017-03-17,-7.0
2017-03-18,-10.0
2017-03-19,-4.0
2017-03-21,-8.0
2017-03-22,17.0
2017-03-23,-25.0
2017-03-24,1.0
2017-03-25,9.0
2017-03-27,-1.0
2017-03-28,11.0
2017-03-29,-1.0
2017-03-30,8.0
2017-03-31,-4.0
2017-04-01,25.0
2017-04-02,3.0
2017-04-03,-5.0
2017-04-04,5.0
2017-04-05,3.0
2017-04-06,-15.0
2017-04-07,26.0
2017-04-08,19.0
2017-04-10,-15.0
2017-04-11,-11.0
2017-04-12,-13.0
2017-04-13,-14.0
2017-04-14,-5.0
2017-04-15,12.0
2017-04-16,-3.0
2017-04-17,-22.0
2017-04-18,-8.0
2017-04-19,-1.0
2017-04-20,-32.0
2017-04-21,15.0
2017-04-22,20.0
2016-01-05,3.0
2016-01-06,21.0
2016-01-07,-11.0
2016-01-08,-19.0
2016-01-09,-3.0
2016-01-10,13.0
2016-01-11,-8.0
2016-01-13,10.0
2016-01-14,-3.0
2016-01-15,7.0
2016-01-16,-23.0
2016-01-17,-22.0
2016-01-19,3.0
2016-01-20,-17.0
2016-01-21,19.0
2016-01-22,37.0
2016-01-23,3.0
2016-01-24,-10.0
2016-01-26,1.0
2016-01-27,-11.0
2016-01-28,3.0
2016-01-29,29.0
2016-01-30,-5.0
2016-02-02,5.0
2016-02-03,-5.0
2016-02-04,-8.0
2016-02-05,-12.0
2016-02-06,-40.0
2016-02-07,-14.0
2016-02-09,2.0
2016-02-10,18.0
2016-02-11,-4.0
2016-02-12,4.0
2016-02-13,-47.0
2016-02-14,7.0
2016-02-16,2.0
2016-02-17,-2.0
2016-02-18,19.0
2016-02-19,14.0
2016-02-20,17.0
2016-02-21,1.0
2016-02-23,12.0
2016-02-24,-13.0
2016-02-25,4.0
2016-02-26,18.0
2016-02-27,13.0
2016-03-02,2.0
2016-03-03,-7.0
2016-03-04,24.0
2016-03-05,5.0
2016-03-06,-25.0
2016-03-08,0.0
2016-03-09,11.0
2016-03-10,-9.0
2016-03-11,1.0
2016-03-12,9.0
2016-03-13,-30.0
2016-03-16,-15.0
2016-03-17,-13.0
2016-03-18,19.0
2016-03-19,-23.0
2016-03-20,-5.0
2016-03-22,0.0
2016-03-23,-8.0
2016-03-24,-13.0
2016-03-25,-8.0
2016-03-26,-4.0
2016-03-27,-18.0
2016-03-30,10.0
2016-03-31,2.0
2016-04-01,21.0
2016-04-02,-14.0
2016-04-05,-4.0
2016-04-06,-6.0
2016-04-08,15.0
2016-04-09,3.0
2016-04-10,4.0
2016-04-12,15.0
2016-04-13,-2.0
2016-04-14,8.0
2016-04-15,13.0
2016-04-16,-2.0
2016-04-17,-23.0
2016-04-19,6.0
2016-04-21,0.0
2016-04-23,-10.0
2016-04-26,-11.0
2016-04-27,-12.0
2016-04-28,15.0
2016-04-29,5.0
2016-04-30,30.0
2016-05-01,-8.0
2016-05-03,-8.0
2016-05-04,14.0
2016-05-05,-5.0
2016-05-06,12.0
2016-05-07,-4.0
2016-05-08,-2.0
2016-05-10,0.0
2016-05-11,-1.0
2016-05-12,-12.0
2016-05-14,-17.0
2016-05-15,-29.0
2016-05-17,5.0
2016-05-18,-7.0
2016-05-19,-12.0
2016-05-20,20.0
2016-05-21,-23.0
2016-05-22,5.0
2016-05-24,-2.0
2016-05-26,1.0
2016-05-27,3.0
2016-05-28,-7.0
2016-05-31,-2.0
2016-06-01,0.0
2016-06-02,-4.0
2016-06-03,-2.0
2016-06-04,0.0
2016-06-05,-20.0
2016-06-09,1.0
2016-06-10,6.0
2016-06-11,1.0
2016-06-12,-2.0
2016-06-14,-4.0
2016-06-15,8.0
2016-06-17,12.0
2016-06-18,1.0
2016-06-19,-1.0
2016-06-21,-8.0
2016-06-22,-1.0
2016-06-24,1.0
2016-06-25,6.0
2016-06-26,-11.0
2016-06-28,-1.0
2016-06-29,2.0
2016-06-30,-2.0
2016-07-01,4.0
2016-07-02,-1.0
2016-07-03,-1.0
2016-07-05,6.0
2016-07-06,3.0
2016-07-07,3.0
2016-07-08,3.0
2016-07-09,-3.0
2016-07-10,1.0
2016-07-12,3.0
2016-07-13,-1.0
2016-07-15,5.0
2016-07-16,-12.0
2016-07-17,-10.0
2016-07-19,0.0
2016-07-20,-3.0
2016-07-21,1.0
2016-07-22,-3.0
2016-07-23,-2.0
2016-07-24,-2.0
2016-07-26,1.0
2016-07-27,-4.0
2016-07-29,3.0
2016-07-30,-2.0
2016-07-31,0.0
2016-08-03,-1.0
2016-08-04,-2.0
2016-08-05,-3.0
2016-08-06,0.0
2016-08-07,-1.0
2016-08-10,2.0
2016-08-12,4.0
2016-08-13,5.0
2016-08-17,2.0
2016-08-18,-8.0
2016-08-19,3.0
2016-08-20,6.0
2016-08-21,1.0
2016-08-23,-1.0
2016-08-24,3.0
2016-08-25,-4.0
2016-08-26,9.0
2016-08-27,0.0
2016-08-30,-6.0
2016-09-01,2.0
2016-09-02,11.0
2016-09-03,1.0
2016-09-04,-6.0
2016-09-07,-3.0
2016-09-09,-2.0
2016-09-10,8.0
2016-09-13,1.0
2016-09-14,0.0
2016-09-15,-8.0
2016-09-16,-1.0
2016-09-17,7.0
2016-09-18,-8.0
2016-09-20,-13.0
2016-09-22,-1.0
2016-09-23,8.0
2016-09-29,1.0
2016-09-30,11.0
2016-10-01,-6.0
2016-10-02,-3.0
2016-10-04,3.0
2016-10-06,2.0
2016-10-07,4.0
2016-10-08,-7.0
2016-10-09,-1.0
2016-10-11,5.0
2016-10-12,5.0
2016-10-15,-7.0
2016-10-16,-3.0
2016-10-18,-11.0
2016-10-19,0.0
2016-10-21,0.0
2016-10-22,3.0
2016-10-23,1.0
2016-10-25,-5.0
2016-10-26,0.0
2016-10-27,5.0
2016-10-28,-2.0
2016-10-29,-5.0
2016-10-30,0.0
2016-11-01,0.0
2016-11-02,8.0
2016-11-04,7.0
2016-11-05,-1.0
2016-11-08,-2.0
2016-11-10,1.0
2016-11-11,0.0
2016-11-12,1.0
2016-11-15,-2.0
2016-11-16,0.0
2016-11-18,7.0
2016-11-19,-1.0
2016-11-20,2.0
2016-11-22,0.0
2016-11-25,-5.0
2016-11-27,1.0
2016-11-29,-4.0
2016-12-01,2.0
2016-12-02,6.0
2016-12-03,3.0
2016-12-04,-3.0
2016-12-06,-3.0
2016-12-07,-1.0
2016-12-08,3.0
2016-12-09,9.0
2016-12-10,-5.0
2016-12-12,-3.0
2016-12-13,0.0
2016-12-15,5.0
2016-12-16,0.0
2016-12-17,-3.0
2016-12-18,-4.0
2016-12-19,0.0
2016-12-20,12.0
2016-12-21,-6.0
2016-12-22,2.0
2016-12-23,-11.0
2016-12-24,-2.0
2016-12-28,-1.0
2016-12-29,-1.0
2017-01-05,-2.0
2017-01-06,-6.0
2017-01-08,-5.0
2017-01-10,1.0
2017-01-11,0.0
2017-01-12,-10.0
2017-01-14,0.0
2017-01-15,-5.0
2017-01-20,1.0
2017-01-21,-1.0
2017-01-25,0.0
2017-01-28,1.0
2017-02-01,2.0
2017-02-03,3.0
2017-02-04,3.0
2017-02-05,6.0
2017-02-07,2.0
2017-02-09,-2.0
2017-02-10,2.0
2017-02-11,1.0
2017-02-12,-1.0
2017-02-14,0.0
2017-02-15,2.0
2017-02-18,-1.0
2017-02-19,-4.0
2017-02-23,-4.0
2017-02-25,-3.0
2017-02-28,-5.0
2017-03-01,6.0
2017-03-03,4.0
2017-03-04,-1.0
2017-03-05,0.0
2017-03-07,0.0
2017-03-09,1.0
2017-03-10,8.0
2017-03-11,6.0
2017-03-15,-1.0
2017-03-16,2.0
2017-03-19,4.0
2017-03-21,-2.0
2017-03-22,-6.0
2017-03-23,-3.0
2017-03-24,0.0
2017-03-25,2.0
2017-03-26,4.0
2017-03-28,1.0
2017-03-29,-9.0
2017-03-30,-6.0
2017-04-01,9.0
2017-04-05,1.0
2017-04-06,-4.0
2017-04-07,6.0
2017-04-08,5.0
2017-04-12,-1.0
2017-04-13,3.0
2017-04-14,7.0
2017-04-16,-5.0
2017-04-20,3.0
2017-04-21,0.0
2017-04-22,9.0
2016-07-01,18.0
2016-07-02,43.0
2016-07-03,31.0
2016-07-04,9.0
2016-07-05,19.0
2016-07-06,28.0
2016-07-07,20.0
2016-07-08,2.0
2016-07-09,40.0
2016-07-10,60.0
2016-07-11,15.0
2016-07-12,21.0
2016-07-13,8.0
2016-07-14,-30.0
2016-07-15,-16.0
2016-07-16,16.0
2016-07-17,20.0
2016-07-18,0.0
2016-07-19,1.0
2016-07-20,3.0
2016-07-21,0.0
2016-07-22,-48.0
2016-07-23,22.0
2016-07-24,7.0
2016-07-25,-9.0
2016-07-26,8.0
2016-07-27,6.0
2016-07-28,-13.0
2016-07-29,-15.0
2016-07-30,13.0
2016-07-31,5.0
2016-08-01,1.0
2016-08-02,-17.0
2016-08-03,-2.0
2016-08-04,-28.0
2016-08-05,-12.0
2016-08-06,6.0
2016-08-07,20.0
2016-08-08,18.0
2016-08-09,6.0
2016-08-10,5.0
2016-08-11,3.0
2016-08-12,6.0
2016-08-13,18.0
2016-08-14,9.0
2016-08-15,22.0
2016-08-16,17.0
2016-08-17,1.0
2016-08-18,-8.0
2016-08-19,-4.0
2016-08-20,5.0
2016-08-21,26.0
2016-08-22,-17.0
2016-08-23,-17.0
2016-08-24,-3.0
2016-08-25,-2.0
2016-08-26,-6.0
2016-08-27,18.0
2016-08-28,19.0
2016-08-29,16.0
2016-08-30,-4.0
2016-08-31,-8.0
2016-09-01,-26.0
2016-09-02,-17.0
2016-09-03,14.0
2016-09-04,25.0
2016-09-05,0.0
2016-09-06,6.0
2016-09-07,12.0
2016-09-08,-29.0
2016-09-09,-10.0
2016-09-10,-5.0
2016-09-11,23.0
2016-09-12,6.0
2016-09-13,21.0
2016-09-14,-10.0
2016-09-15,-12.0
2016-09-16,-21.0
2016-09-17,0.0
2016-09-18,5.0
2016-09-19,-11.0
2016-09-20,-10.0
2016-09-21,-11.0
2016-09-22,1.0
2016-09-23,-20.0
2016-09-24,-2.0
2016-09-25,-3.0
2016-09-26,-5.0
2016-09-27,-5.0
2016-09-28,-2.0
2016-09-29,-6.0
2016-09-30,-16.0
2016-10-01,4.0
2016-10-02,30.0
2016-10-03,2.0
2016-10-04,-2.0
2016-10-05,-3.0
2016-10-06,-22.0
2016-10-07,-5.0
2016-10-08,10.0
2016-10-09,35.0
2016-10-10,17.0
2016-10-11,-3.0
2016-10-12,-1.0
2016-10-13,-4.0
2016-10-14,-17.0
2016-10-15,8.0
2016-10-16,6.0
2016-10-17,8.0
2016-10-18,5.0
2016-10-19,-8.0
2016-10-20,-13.0
2016-10-21,-27.0
2016-10-22,-19.0
2016-10-23,12.0
2016-10-24,-3.0
2016-10-25,-4.0
2016-10-26,-1.0
2016-10-27,-15.0
2016-10-28,-24.0
2016-10-29,5.0
2016-10-30,24.0
2016-10-31,-2.0
2016-11-01,7.0
2016-11-02,-5.0
2016-11-03,4.0
2016-11-04,-12.0
2016-11-05,-3.0
2016-11-06,20.0
2016-11-07,-6.0
2016-11-08,-3.0
2016-11-09,-8.0
2016-11-10,-11.0
2016-11-11,-21.0
2016-11-12,14.0
2016-11-13,11.0
2016-11-14,-9.0
2016-11-15,-6.0
2016-11-16,-9.0
2016-11-17,5.0
2016-11-18,-23.0
2016-11-19,1.0
2016-11-20,18.0
2016-11-21,13.0
2016-11-22,5.0
2016-11-23,17.0
2016-11-24,-17.0
2016-11-25,-14.0
2016-11-26,25.0
2016-11-27,9.0
2016-11-28,10.0
2016-11-29,1.0
2016-11-30,6.0
2016-12-01,-3.0
2016-12-02,-8.0
2016-12-03,6.0
2016-12-04,10.0
2016-12-05,-11.0
2016-12-06,-2.0
2016-12-07,-6.0
2016-12-08,-20.0
2016-12-09,-19.0
2016-12-10,31.0
2016-12-11,9.0
2016-12-12,-2.0
2016-12-13,2.0
2016-12-14,-10.0
2016-12-15,-16.0
2016-12-16,-14.0
2016-12-17,7.0
2016-12-18,19.0
2016-12-19,12.0
2016-12-20,2.0
2016-12-21,3.0
2016-12-22,-36.0
2016-12-23,-1.0
2016-12-24,-5.0
2016-12-25,13.0
2016-12-26,2.0
2016-12-27,-1.0
2016-12-28,-1.0
2016-12-29,17.0
2016-12-30,10.0
2016-12-31,-1.0
2017-01-01,6.0
2017-01-02,5.0
2017-01-03,24.0
2017-01-04,3.0
2017-01-05,-5.0
2017-01-06,-8.0
2017-01-07,16.0
2017-01-08,14.0
2017-01-09,15.0
2017-01-10,-35.0
2017-01-11,-33.0
2017-01-12,3.0
2017-01-13,8.0
2017-01-14,5.0
2017-01-15,-5.0
2017-01-16,-7.0
2017-01-17,2.0
2017-01-18,-17.0
2017-01-19,-5.0
2017-01-20,-12.0
2017-01-21,1.0
2017-01-22,28.0
2017-01-23,5.0
2017-01-24,-20.0
2017-01-25,-14.0
2017-01-26,-19.0
2017-01-27,-17.0
2017-01-28,12.0
2017-01-29,13.0
2017-01-30,-9.0
2017-02-03,-16.0
2017-02-04,16.0
2017-02-05,-4.0
2017-02-06,-25.0
2017-02-07,-9.0
2017-02-08,10.0
2017-02-09,7.0
2017-02-10,10.0
2017-02-11,15.0
2017-02-12,-6.0
2017-02-13,-7.0
2017-02-14,20.0
2017-02-15,11.0
2017-02-16,-17.0
2017-02-17,-23.0
2017-02-18,20.0
2017-02-19,24.0
2017-02-20,0.0
2017-02-21,-6.0
2017-02-22,-3.0
2017-02-23,-27.0
2017-02-24,-13.0
2017-02-25,15.0
2017-02-26,21.0
2017-02-27,-12.0
2017-02-28,5.0
2017-03-01,5.0
2017-03-02,-26.0
2017-03-03,-14.0
2017-03-04,2.0
2017-03-05,13.0
2017-03-06,-1.0
2017-03-07,15.0
2017-03-08,-8.0
2017-03-09,-19.0
2017-03-10,-17.0
2017-03-11,7.0
2017-03-12,23.0
2017-03-13,0.0
2017-03-14,11.0
2017-03-15,-3.0
2017-03-16,-2.0
2017-03-17,-17.0
2017-03-18,10.0
2017-03-19,11.0
2017-03-20,20.0
2017-03-21,-7.0
2017-03-22,3.0
2017-03-23,2.0
2017-03-24,-27.0
2017-03-25,2.0
2017-03-26,-4.0
2017-03-27,4.0
2017-03-28,-2.0
2017-03-29,5.0
2017-03-30,1.0
2017-03-31,-27.0
2017-04-01,0.0
2017-04-02,16.0
2017-04-03,-9.0
2017-04-04,3.0
2017-04-05,2.0
2017-04-06,-4.0
2017-04-07,-9.0
2017-04-08,3.0
2017-04-09,13.0
2017-04-10,-9.0
2017-04-11,-12.0
2017-04-12,9.0
2017-04-13,-24.0
2017-04-14,-5.0
2017-04-15,16.0
2017-04-16,7.0
2017-04-17,-1.0
2017-04-18,-1.0
2017-04-19,2.0
2017-04-20,-11.0
2017-04-21,-15.0
2017-04-22,25.0
2016-02-25,-13.0
2016-02-26,-6.0
2016-02-27,-6.0
2016-02-28,7.0
2016-02-29,-25.0
2016-03-01,-16.0
2016-03-02,-9.0
2016-03-03,0.0
2016-03-04,-5.0
2016-03-05,5.0
2016-03-06,11.0
2016-03-07,-26.0
2016-03-08,9.0
2016-03-09,0.0
2016-03-10,5.0
2016-03-11,-8.0
2016-03-12,5.0
2016-03-13,-3.0
2016-03-14,4.0
2016-03-15,-5.0
2016-03-16,9.0
2016-03-17,-5.0
2016-03-18,-17.0
2016-03-19,9.0
2016-03-20,-3.0
2016-03-21,7.0
2016-03-22,6.0
2016-03-23,-8.0
2016-03-24,-1.0
2016-03-25,-3.0
2016-03-26,3.0
2016-03-27,11.0
2016-03-28,-15.0
2016-03-29,2.0
2016-03-30,4.0
2016-03-31,-10.0
2016-04-01,9.0
2016-04-02,-10.0
2016-04-03,-16.0
2016-04-04,-10.0
2016-04-05,-9.0
2016-04-06,0.0
2016-04-07,29.0
2016-04-08,-13.0
2016-04-09,17.0
2016-04-10,16.0
2016-04-12,-6.0
2016-04-13,-5.0
2016-04-14,-13.0
2016-04-15,6.0
2016-04-16,24.0
2016-04-17,8.0
2016-04-18,3.0
2016-04-19,-7.0
2016-04-20,-38.0
2016-04-21,2.0
2016-04-22,-6.0
2016-04-23,-15.0
2016-04-24,13.0
2016-04-25,5.0
2016-04-26,10.0
2016-04-27,-11.0
2016-04-28,-21.0
2016-04-29,9.0
2016-04-30,-3.0
2016-05-01,-1.0
2016-05-02,9.0
2016-05-03,1.0
2016-05-04,6.0
2016-05-05,2.0
2016-05-06,-9.0
2016-05-07,2.0
2016-05-08,11.0
2016-05-09,0.0
2016-05-10,1.0
2016-05-11,-7.0
2016-05-12,5.0
2016-05-13,9.0
2016-05-14,-7.0
2016-05-15,-1.0
2016-05-16,-13.0
2016-05-17,-10.0
2016-05-18,5.0
2016-05-19,-7.0
2016-05-20,-15.0
2016-05-21,8.0
2016-05-22,8.0
2016-05-23,-9.0
2016-05-24,-7.0
2016-05-25,-3.0
2016-05-26,2.0
2016-05-27,-1.0
2016-05-28,1.0
2016-05-29,4.0
2016-05-30,-5.0
2016-05-31,0.0
2016-06-01,1.0
2016-06-02,-7.0
2016-06-03,0.0
2016-06-04,3.0
2016-06-05,1.0
2016-06-06,0.0
2016-06-07,4.0
2016-06-08,3.0
2016-06-09,-2.0
2016-06-10,-6.0
2016-06-11,1.0
2016-06-12,2.0
2016-06-13,-5.0
2016-06-14,0.0
2016-06-15,-8.0
2016-06-16,4.0
2016-06-17,2.0
2016-06-18,-2.0
2016-06-19,-1.0
2016-06-20,-1.0
2016-06-21,3.0
2016-06-22,2.0
2016-06-23,-3.0
2016-06-24,2.0
2016-06-25,-2.0
2016-06-26,7.0
2016-06-27,1.0
2016-06-28,-2.0
2016-06-29,0.0
2016-06-30,6.0
2016-07-01,0.0
2016-07-02,4.0
2016-07-03,7.0
2016-07-04,0.0
2016-07-05,4.0
2016-07-06,2.0
2016-07-07,2.0
2016-07-08,-5.0
2016-07-09,10.0
2016-07-10,-3.0
2016-07-11,2.0
2016-07-12,-5.0
2016-07-13,-2.0
2016-07-14,-5.0
2016-07-15,-3.0
2016-07-16,9.0
2016-07-17,5.0
2016-07-18,0.0
2016-07-19,-2.0
2016-07-20,5.0
2016-07-21,-7.0
2016-07-22,-4.0
2016-07-23,0.0
2016-07-24,-1.0
2016-07-25,-6.0
2016-07-26,0.0
2016-07-27,1.0
2016-07-28,-2.0
2016-07-29,-13.0
2016-07-30,-3.0
2016-07-31,3.0
2016-08-01,-4.0
2016-08-02,0.0
2016-08-03,2.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-06,7.0
2016-08-07,4.0
2016-08-08,-10.0
2016-08-09,-9.0
2016-08-10,6.0
2016-08-11,3.0
2016-08-12,2.0
2016-08-13,2.0
2016-08-14,4.0
2016-08-15,9.0
2016-08-16,-1.0
2016-08-17,-2.0
2016-08-18,-3.0
2016-08-19,-8.0
2016-08-20,6.0
2016-08-21,5.0
2016-08-22,-2.0
2016-08-23,-4.0
2016-08-24,-4.0
2016-08-26,0.0
2016-08-27,4.0
2016-08-28,-4.0
2016-08-29,0.0
2016-08-30,5.0
2016-08-31,0.0
2016-09-01,4.0
2016-09-02,4.0
2016-09-03,15.0
2016-09-04,3.0
2016-09-05,10.0
2016-09-06,7.0
2016-09-07,-5.0
2016-09-08,-9.0
2016-09-09,0.0
2016-09-10,12.0
2016-09-11,1.0
2016-09-12,-3.0
2016-09-13,-5.0
2016-09-14,-7.0
2016-09-15,-15.0
2016-09-16,-4.0
2016-09-17,-6.0
2016-09-18,-1.0
2016-09-19,2.0
2016-09-20,-2.0
2016-09-21,-6.0
2016-09-22,-12.0
2016-09-23,-1.0
2016-09-24,15.0
2016-09-25,8.0
2016-09-26,2.0
2016-09-27,-6.0
2016-09-28,-1.0
2016-09-29,1.0
2016-09-30,0.0
2016-10-01,2.0
2016-10-02,10.0
2016-10-03,1.0
2016-10-04,-3.0
2016-10-05,7.0
2016-10-06,-13.0
2016-10-07,-2.0
2016-10-08,2.0
2016-10-09,11.0
2016-10-10,15.0
2016-10-11,-5.0
